transaction_id,product_id,quantity_change,type,timestamp,running_stock
TXN-005561,11-745-3025,-2,SALE,2025-12-24 12:07:20,44
TXN-004623,73-118-1117,-10,SALE,2025-12-24 12:08:20,93
TXN-005875,28-008-2951,-1,SALE,2025-12-24 12:09:20,68
TXN-007362,82-380-5378,-4,SALE,2025-12-24 12:09:20,68
TXN-016964,27-459-0724,-1,SALE,2025-12-24 12:09:20,79
TXN-000670,76-340-4432,-1,SALE,2025-12-24 12:10:20,70
TXN-003758,67-473-7093,-2,SALE,2025-12-24 12:11:20,47
TXN-010829,63-890-1246,-7,SALE,2025-12-24 12:11:20,84
TXN-015642,66-378-7532,-3,SALE,2025-12-24 12:11:20,57
TXN-014910,95-262-6208,-1,SALE,2025-12-24 12:12:20,115
TXN-022126,70-005-5970,-2,SALE,2025-12-24 12:12:20,55
TXN-002718,41-316-8427,-3,SALE,2025-12-24 12:13:20,113
TXN-003324,74-845-3299,-6,SALE,2025-12-24 12:19:20,98
TXN-017268,01-026-2772,-4,SALE,2025-12-24 12:19:20,68
TXN-006044,24-972-6969,-1,SALE,2025-12-24 12:20:20,51
TXN-008139,93-966-7754,-2,SALE,2025-12-24 12:20:20,48
TXN-009156,76-090-4411,-2,SALE,2025-12-24 12:20:20,108
TXN-020319,06-655-5498,-3,SALE,2025-12-24 12:20:20,80
TXN-004681,00-215-7434,-5,SALE,2025-12-24 12:22:20,69
TXN-004837,67-027-7269,-4,SALE,2025-12-24 12:22:20,19
TXN-013155,67-248-6306,-2,SALE,2025-12-24 12:23:20,46
TXN-002383,55-522-8242,-3,SALE,2025-12-24 12:26:20,65
TXN-004116,83-704-6367,-1,SALE,2025-12-24 12:26:20,93
TXN-014685,48-770-6319,-2,SALE,2025-12-24 12:28:20,39
TXN-021630,73-997-6251,-2,SALE,2025-12-24 12:28:20,67
TXN-001821,12-239-9399,-3,SALE,2025-12-24 12:29:20,59
TXN-021385,96-961-2193,-1,SALE,2025-12-24 12:29:20,68
TXN-005132,46-753-8430,-3,SALE,2025-12-24 12:32:20,69
TXN-016915,34-369-7712,-1,SALE,2025-12-24 12:32:20,123
TXN-003597,53-680-5293,-5,SALE,2025-12-24 12:33:20,70
TXN-010212,99-543-5039,-2,SALE,2025-12-24 12:34:20,91
TXN-012105,46-632-8420,-4,SALE,2025-12-24 12:34:20,92
TXN-017120,92-152-5820,-2,SALE,2025-12-24 12:34:20,52
TXN-002954,04-542-3863,-1,SALE,2025-12-24 12:37:20,65
TXN-020577,27-387-0428,-9,SALE,2025-12-24 12:37:20,108
TXN-009544,38-924-3007,-2,SALE,2025-12-24 12:39:20,26
TXN-002508,67-625-9704,-6,SALE,2025-12-24 12:41:20,46
TXN-004519,51-462-0747,-1,SALE,2025-12-24 12:41:20,54
TXN-016617,84-624-0201,-3,SALE,2025-12-24 12:41:20,78
TXN-011508,12-046-2988,-1,SALE,2025-12-24 12:42:20,98
TXN-000740,73-401-5721,-2,SALE,2025-12-24 12:43:20,70
TXN-000256,11-073-0189,-4,SALE,2025-12-24 12:48:20,80
TXN-003995,46-931-6897,-1,SALE,2025-12-24 12:48:20,40
TXN-011966,70-534-7796,-1,SALE,2025-12-24 12:48:20,25
TXN-019100,99-048-8310,-7,SALE,2025-12-24 12:48:20,83
TXN-000356,82-041-7211,-1,SALE,2025-12-24 12:49:20,52
TXN-018628,89-388-3239,-5,SALE,2025-12-24 12:50:20,121
TXN-001383,11-581-9869,-1,SALE,2025-12-24 12:51:20,130
TXN-011678,94-697-2396,-5,SALE,2025-12-24 12:51:20,90
TXN-001487,14-844-4138,-6,SALE,2025-12-24 12:53:20,62
TXN-003889,12-998-3882,-3,SALE,2025-12-24 12:54:20,112
TXN-019184,63-874-9747,-1,SALE,2025-12-24 12:56:20,118
TXN-011265,71-300-2191,-4,SALE,2025-12-24 12:57:20,60
TXN-019997,59-725-4038,-2,SALE,2025-12-24 12:57:20,57
TXN-011238,24-009-1208,-2,SALE,2025-12-24 13:02:20,49
TXN-007439,74-943-9034,-9,SALE,2025-12-24 13:03:20,68
TXN-020849,85-806-8672,-3,SALE,2025-12-24 13:03:20,124
TXN-021024,28-107-4953,-6,SALE,2025-12-24 13:03:20,37
TXN-009757,92-995-8689,-3,SALE,2025-12-24 13:05:20,119
TXN-013436,10-445-0741,-3,SALE,2025-12-24 13:05:20,90
TXN-016432,96-209-1739,-1,SALE,2025-12-24 13:06:20,131
TXN-013658,20-448-2972,-2,SALE,2025-12-24 13:07:20,61
TXN-019516,14-115-8371,-9,SALE,2025-12-24 13:08:20,76
TXN-019633,39-913-2999,-2,SALE,2025-12-24 13:10:20,90
TXN-011029,88-401-3700,-1,SALE,2025-12-24 13:11:20,65
TXN-014226,01-050-2246,-1,SALE,2025-12-24 13:12:20,67
TXN-022057,29-377-7040,-4,SALE,2025-12-24 13:12:20,85
TXN-020556,67-984-5368,-2,SALE,2025-12-24 13:14:20,66
TXN-001861,70-815-4015,-4,SALE,2025-12-24 13:18:20,135
TXN-015839,53-930-2215,-3,SALE,2025-12-24 13:20:20,44
TXN-021422,40-205-8252,-1,SALE,2025-12-24 13:22:20,58
TXN-004762,65-282-0419,-1,SALE,2025-12-24 13:23:20,144
TXN-016814,31-255-9616,-1,SALE,2025-12-24 13:23:20,97
TXN-009814,84-269-9130,-4,SALE,2025-12-24 13:24:20,29
TXN-015325,03-441-4252,-1,SALE,2025-12-24 13:24:20,170
TXN-017891,77-377-1659,-2,SALE,2025-12-24 13:24:20,76
TXN-018730,36-531-4087,-1,SALE,2025-12-24 13:24:20,92
TXN-002747,15-907-3681,-4,SALE,2025-12-24 13:25:20,36
TXN-010551,26-134-9069,-6,SALE,2025-12-24 13:25:20,35
TXN-000699,38-732-7667,-3,SALE,2025-12-24 13:29:20,40
TXN-021775,31-403-6234,-1,SALE,2025-12-24 13:31:20,77
TXN-006715,69-674-5387,-5,SALE,2025-12-24 13:32:20,38
TXN-013719,91-417-0366,-2,SALE,2025-12-24 13:32:20,84
TXN-002360,49-891-4927,-3,SALE,2025-12-24 13:35:20,26
TXN-013010,65-527-9488,-1,SALE,2025-12-24 13:35:20,83
TXN-016263,43-193-9915,-3,SALE,2025-12-24 13:35:20,53
TXN-007938,08-213-2058,-5,SALE,2025-12-24 13:36:20,64
TXN-015780,05-720-8792,-7,SALE,2025-12-24 13:36:20,90
TXN-015501,20-387-7746,-8,SALE,2025-12-24 13:37:20,100
TXN-017824,21-890-2826,-2,SALE,2025-12-24 13:37:20,33
TXN-018703,24-228-6840,-2,SALE,2025-12-24 13:39:20,32
TXN-003654,24-364-3341,-3,SALE,2025-12-24 13:40:20,75
TXN-000097,71-516-1996,-2,SALE,2025-12-24 13:48:20,136
TXN-004321,98-064-4465,-3,SALE,2025-12-24 13:48:20,89
TXN-016572,25-911-7736,-3,SALE,2025-12-24 13:49:20,39
TXN-020132,54-708-7327,-4,SALE,2025-12-24 13:52:20,56
TXN-002909,29-896-7926,-1,SALE,2025-12-24 13:53:20,71
TXN-007387,78-362-8578,-1,SALE,2025-12-24 13:53:20,67
TXN-002053,06-611-5454,-3,SALE,2025-12-24 13:54:20,97
TXN-007092,89-602-6755,-2,SALE,2025-12-24 13:56:20,82
TXN-013219,90-343-9640,-1,SALE,2025-12-24 13:57:20,158
TXN-016632,45-634-0679,-1,SALE,2025-12-24 13:57:20,105
TXN-019291,24-478-8277,-2,SALE,2025-12-24 13:58:20,63
TXN-000489,67-025-1245,-3,SALE,2025-12-24 14:00:20,40
TXN-012015,20-405-4865,-1,SALE,2025-12-24 14:00:20,89
TXN-003286,43-703-9939,-1,SALE,2025-12-24 14:01:20,112
TXN-012899,37-567-3218,-1,SALE,2025-12-24 14:05:20,54
TXN-005935,19-214-5762,-2,ADJUSTMENT,2025-12-24 14:06:20,78
TXN-021492,21-650-9319,-3,SALE,2025-12-24 14:08:20,96
TXN-011936,49-730-0159,-1,SALE,2025-12-24 14:10:20,78
TXN-014368,72-989-2512,-6,SALE,2025-12-24 14:12:20,1
TXN-015557,02-559-8196,-7,SALE,2025-12-24 14:12:20,14
TXN-006324,98-575-4736,-2,SALE,2025-12-24 14:15:20,60
TXN-013270,80-375-9075,-4,SALE,2025-12-24 14:15:20,58
TXN-018519,93-682-2069,-2,SALE,2025-12-24 14:16:20,44
TXN-004924,09-286-8107,-3,SALE,2025-12-24 14:18:20,97
TXN-008673,85-237-3505,-1,SALE,2025-12-24 14:18:20,80
TXN-016722,46-415-8633,-6,SALE,2025-12-24 14:18:20,32
TXN-013328,15-562-3712,-8,SALE,2025-12-24 14:19:20,21
TXN-020467,63-918-8253,-4,SALE,2025-12-24 14:19:20,94
TXN-000327,55-936-2406,-4,SALE,2025-12-24 14:22:20,143
TXN-010624,12-714-5135,-1,SALE,2025-12-24 14:22:20,46
TXN-008183,34-110-1040,-1,SALE,2025-12-24 14:23:20,88
TXN-016085,32-270-1385,-3,SALE,2025-12-24 14:23:20,44
TXN-002401,62-509-0666,-1,SALE,2025-12-24 14:25:20,72
TXN-015872,02-034-6209,-4,SALE,2025-12-24 14:26:20,10
TXN-004972,48-193-1199,-2,ADJUSTMENT,2025-12-24 14:29:20,66
TXN-003830,97-040-3822,-2,SALE,2025-12-24 14:30:20,95
TXN-004117,83-704-6367,3,ADJUSTMENT,2025-12-24 14:31:20,96
TXN-007413,32-261-0008,-2,SALE,2025-12-24 14:31:20,47
TXN-018118,65-780-5622,-3,SALE,2025-12-24 14:31:20,78
TXN-011329,68-636-4774,-4,SALE,2025-12-24 14:32:20,48
TXN-000609,31-211-5803,-5,SALE,2025-12-24 14:35:20,28
TXN-005086,57-562-2358,-2,SALE,2025-12-24 14:35:20,139
TXN-017598,82-711-0772,-1,SALE,2025-12-24 14:35:20,68
TXN-015108,67-725-6830,-4,SALE,2025-12-24 14:36:20,43
TXN-016664,93-014-4256,-2,SALE,2025-12-24 14:37:20,72
TXN-009294,71-074-6292,-10,SALE,2025-12-24 14:39:20,55
TXN-009673,94-658-4945,-3,SALE,2025-12-24 14:39:20,15
TXN-017094,54-758-4622,-5,SALE,2025-12-24 14:39:20,79
TXN-011747,33-507-9886,-2,SALE,2025-12-24 14:40:20,47
TXN-017376,02-575-1980,-5,SALE,2025-12-24 14:40:20,64
TXN-020880,54-281-3746,-2,SALE,2025-12-24 14:40:20,106
TXN-012273,36-127-4273,-6,SALE,2025-12-24 14:44:20,27
TXN-010492,27-681-5588,-5,SALE,2025-12-24 14:45:20,104
TXN-003303,88-069-5486,-1,SALE,2025-12-24 14:46:20,74
TXN-008208,82-342-7339,-6,SALE,2025-12-24 14:46:20,73
TXN-020789,46-496-2930,-1,ADJUSTMENT,2025-12-24 14:46:20,32
TXN-001002,63-270-7076,-1,SALE,2025-12-24 14:47:20,39
TXN-019907,11-891-8213,-1,SALE,2025-12-24 14:47:20,107
TXN-009172,01-703-8441,-6,SALE,2025-12-24 14:48:20,126
TXN-019663,46-911-1159,-2,SALE,2025-12-24 14:48:20,69
TXN-008921,17-022-9721,-1,SALE,2025-12-24 14:49:20,132
TXN-015281,40-902-1995,-4,SALE,2025-12-24 14:49:20,89
TXN-017666,79-569-8856,0,ADJUSTMENT,2025-12-24 14:49:20,149
TXN-004805,87-675-1506,-1,SALE,2025-12-24 14:50:20,54
TXN-022374,39-358-3340,-4,SALE,2025-12-24 14:51:20,74
TXN-001889,11-032-9778,-2,SALE,2025-12-24 14:52:20,73
TXN-010997,87-272-6544,-3,SALE,2025-12-24 14:53:20,61
TXN-011101,15-796-3130,-8,SALE,2025-12-24 14:53:20,93
TXN-002081,89-543-3456,-2,SALE,2025-12-24 14:54:20,44
TXN-016459,36-679-4670,-6,SALE,2025-12-24 14:54:20,45
TXN-003372,73-561-2867,-5,SALE,2025-12-24 14:55:20,165
TXN-005722,69-287-9113,-3,SALE,2025-12-24 14:55:20,102
TXN-020603,44-128-2185,-1,SALE,2025-12-24 14:55:20,122
TXN-008320,73-567-6194,-6,SALE,2025-12-24 14:56:20,131
TXN-008774,04-293-6969,-4,SALE,2025-12-24 14:56:20,29
TXN-012229,77-777-4536,-5,ADJUSTMENT,2025-12-24 14:56:20,96
TXN-001671,65-464-5070,-1,SALE,2025-12-24 14:58:20,67
TXN-006073,94-190-5193,-5,SALE,2025-12-24 14:58:20,90
TXN-016745,53-710-7630,-2,ADJUSTMENT,2025-12-24 15:01:20,102
TXN-008515,04-001-1793,-8,SALE,2025-12-24 15:02:20,43
TXN-008848,13-980-8804,-8,SALE,2025-12-24 15:02:20,86
TXN-002139,14-305-5348,-4,SALE,2025-12-24 15:03:20,36
TXN-003969,40-810-9261,-3,SALE,2025-12-24 15:04:20,83
TXN-002430,64-478-4745,-3,SALE,2025-12-24 15:05:20,135
TXN-014714,74-818-3306,-2,SALE,2025-12-24 15:05:20,130
TXN-016389,80-698-0324,-2,SALE,2025-12-24 15:05:20,69
TXN-014985,47-581-0363,-1,SALE,2025-12-24 15:08:20,85
TXN-013550,76-070-1411,-5,SALE,2025-12-24 15:09:20,78
TXN-005747,76-540-6407,-3,SALE,2025-12-24 15:10:20,77
TXN-004895,31-627-6025,-2,SALE,2025-12-24 15:11:20,105
TXN-006087,92-791-0606,-1,SALE,2025-12-24 15:12:20,55
TXN-020379,98-652-9569,-6,SALE,2025-12-24 15:14:20,8
TXN-009366,41-735-9837,-1,SALE,2025-12-24 15:15:20,90
TXN-018072,75-927-9108,5,ADJUSTMENT,2025-12-24 15:15:20,34
TXN-021589,13-900-9016,-2,SALE,2025-12-24 15:16:20,169
TXN-015194,98-499-2220,-1,SALE,2025-12-24 15:18:20,31
TXN-010059,65-235-7676,-3,SALE,2025-12-24 15:20:20,83
TXN-013044,07-389-5740,-2,SALE,2025-12-24 15:20:20,110
TXN-010520,23-265-8144,-3,SALE,2025-12-24 15:21:20,93
TXN-018320,72-341-1154,-1,SALE,2025-12-24 15:21:20,68
TXN-004382,20-054-3716,-2,SALE,2025-12-24 15:22:20,57
TXN-012666,47-843-8207,-2,SALE,2025-12-24 15:22:20,106
TXN-019441,33-378-1365,-7,SALE,2025-12-24 15:23:20,9
TXN-005891,74-711-7160,-2,SALE,2025-12-24 15:28:20,93
TXN-009621,28-505-8317,-1,SALE,2025-12-24 15:28:20,109
TXN-009430,60-456-8169,-5,SALE,2025-12-24 15:29:20,62
TXN-022409,83-556-0996,-7,SALE,2025-12-24 15:29:20,113
TXN-008495,02-275-6061,-2,SALE,2025-12-24 15:31:20,13
TXN-020352,24-975-4231,-3,SALE,2025-12-24 15:32:20,80
TXN-002672,97-772-2336,-2,SALE,2025-12-24 15:33:20,48
TXN-018820,26-456-1992,3,ADJUSTMENT,2025-12-24 15:33:20,72
TXN-020160,15-846-7959,-3,ADJUSTMENT,2025-12-24 15:38:20,71
TXN-001733,88-746-9468,-6,SALE,2025-12-24 15:39:20,138
TXN-015235,88-304-2855,-8,SALE,2025-12-24 15:40:20,22
TXN-002384,55-522-8242,-4,ADJUSTMENT,2025-12-24 15:41:20,61
TXN-018595,71-067-3278,-7,SALE,2025-12-24 15:43:20,69
TXN-003056,14-521-4167,-1,SALE,2025-12-24 15:44:20,29
TXN-000972,43-693-2092,-1,SALE,2025-12-24 15:46:20,101
TXN-002046,70-871-4536,-3,SALE,2025-12-24 15:46:20,18
TXN-013391,83-117-7658,-3,SALE,2025-12-24 15:46:20,67
TXN-020904,35-257-9312,-2,SALE,2025-12-24 15:48:20,105
TXN-021253,64-418-8356,-9,SALE,2025-12-24 15:48:20,129
TXN-017069,57-101-0060,-1,SALE,2025-12-24 15:49:20,154
TXN-012438,02-888-9412,-1,SALE,2025-12-24 15:50:20,86
TXN-014014,06-068-6793,-3,SALE,2025-12-24 15:50:20,84
TXN-018580,47-221-2470,-3,SALE,2025-12-24 15:50:20,85
TXN-019159,98-546-7398,-3,SALE,2025-12-24 15:50:20,125
TXN-002945,88-602-8210,-6,SALE,2025-12-24 15:51:20,136
TXN-002178,25-010-9478,-7,SALE,2025-12-24 15:52:20,39
TXN-005934,19-214-5762,-1,SALE,2025-12-24 15:52:20,80
TXN-012250,86-482-6451,-5,SALE,2025-12-24 15:52:20,94
TXN-018151,45-250-4679,-4,SALE,2025-12-24 15:55:20,136
TXN-018265,49-570-8214,-2,SALE,2025-12-24 15:56:20,82
TXN-009401,27-783-5470,-2,SALE,2025-12-24 15:58:20,66
TXN-020990,17-504-3699,-6,SALE,2025-12-24 15:59:20,117
TXN-021447,18-107-7886,-6,SALE,2025-12-24 16:01:20,22
TXN-005002,01-173-0029,-3,SALE,2025-12-24 16:03:20,16
TXN-018438,82-538-4809,-3,SALE,2025-12-24 16:04:20,67
TXN-017457,29-741-8132,-2,SALE,2025-12-24 16:05:20,43
TXN-020011,78-953-2073,-6,SALE,2025-12-24 16:05:20,77
TXN-006370,00-119-8780,-2,SALE,2025-12-24 16:06:20,113
TXN-020012,78-953-2073,0,ADJUSTMENT,2025-12-24 16:06:20,77
TXN-006805,00-405-7428,-4,SALE,2025-12-24 16:07:20,90
TXN-013576,61-582-7399,-7,SALE,2025-12-24 16:10:20,136
TXN-015380,01-820-5784,-2,SALE,2025-12-24 16:10:20,49
TXN-017769,17-265-1899,-5,SALE,2025-12-24 16:10:20,59
TXN-000847,26-161-6692,-6,SALE,2025-12-24 16:12:20,88
TXN-015295,50-329-3360,-3,SALE,2025-12-24 16:12:20,110
TXN-017877,88-807-8431,-3,SALE,2025-12-24 16:12:20,90
TXN-002017,26-177-5690,-1,SALE,2025-12-24 16:13:20,69
TXN-006527,59-857-6577,-3,SALE,2025-12-24 16:13:20,150
TXN-006598,87-199-2743,-2,SALE,2025-12-24 16:15:20,128
TXN-021221,83-400-9746,-5,SALE,2025-12-24 16:15:20,4
TXN-005065,78-689-8958,-7,SALE,2025-12-24 16:17:20,53
TXN-008184,34-110-1040,-5,ADJUSTMENT,2025-12-24 16:18:20,83
TXN-010601,88-977-0175,-3,SALE,2025-12-24 16:18:20,81
TXN-008155,47-663-5703,-2,SALE,2025-12-24 16:21:20,73
TXN-013101,13-798-3397,-2,SALE,2025-12-24 16:21:20,79
TXN-005164,48-461-3742,-1,SALE,2025-12-24 16:22:20,14
TXN-018387,27-495-1912,-3,SALE,2025-12-24 16:24:20,82
TXN-018087,30-806-3823,-3,SALE,2025-12-24 16:28:20,82
TXN-007912,94-525-6925,-2,SALE,2025-12-24 16:29:20,69
TXN-013687,63-162-9244,-1,SALE,2025-12-24 16:35:20,91
TXN-013986,73-010-8323,-1,SALE,2025-12-24 16:35:20,110
TXN-014486,74-404-0582,-2,SALE,2025-12-24 16:35:20,97
TXN-015722,42-175-1648,-4,SALE,2025-12-24 16:37:20,80
TXN-018959,27-269-5260,-4,SALE,2025-12-24 16:37:20,120
TXN-009458,99-420-3592,-1,SALE,2025-12-24 16:38:20,103
TXN-018206,15-905-7750,-6,SALE,2025-12-24 16:38:20,78
TXN-009222,45-172-7012,-3,SALE,2025-12-24 16:39:20,98
TXN-008558,37-666-3902,-1,SALE,2025-12-24 16:40:20,121
TXN-015782,05-720-8792,-5,ADJUSTMENT,2025-12-24 16:41:20,121
TXN-019131,19-112-1616,-2,SALE,2025-12-24 16:43:20,67
TXN-002774,40-860-4532,-4,SALE,2025-12-24 16:44:20,100
TXN-012764,56-213-0577,-2,SALE,2025-12-24 16:44:20,60
TXN-000416,25-349-7974,-3,SALE,2025-12-24 16:46:20,148
TXN-011801,06-503-5891,-7,SALE,2025-12-24 16:46:20,80
TXN-008528,47-749-3277,0,ADJUSTMENT,2025-12-24 16:48:20,57
TXN-012466,10-218-2680,-1,SALE,2025-12-24 16:49:20,141
TXN-017722,94-071-2261,-1,SALE,2025-12-24 16:49:20,68
TXN-004176,24-310-9184,-2,SALE,2025-12-24 16:51:20,121
TXN-010333,43-910-2342,-2,SALE,2025-12-24 16:57:20,105
TXN-022186,08-196-2703,-5,SALE,2025-12-24 16:57:20,49
TXN-005263,35-617-3857,-3,SALE,2025-12-24 17:01:20,58
TXN-012139,94-528-8088,-5,SALE,2025-12-24 17:01:20,51
TXN-021670,89-673-1543,-5,ADJUSTMENT,2025-12-24 17:01:20,37
TXN-021919,10-768-2443,-5,SALE,2025-12-24 17:01:20,81
TXN-008651,27-881-1177,-3,SALE,2025-12-24 17:04:20,114
TXN-011445,22-329-7791,-1,SALE,2025-12-24 17:04:20,64
TXN-010945,06-996-3221,-3,SALE,2025-12-24 17:05:20,61
TXN-001701,07-970-9352,-4,SALE,2025-12-24 17:06:20,57
TXN-019379,20-031-0532,-5,SALE,2025-12-24 17:06:20,67
TXN-017878,88-807-8431,2,ADJUSTMENT,2025-12-24 17:07:20,92
TXN-002111,82-395-5070,-2,SALE,2025-12-24 17:08:20,89
TXN-002995,90-737-0044,-2,SALE,2025-12-24 17:09:20,189
TXN-010163,46-255-3073,-1,SALE,2025-12-24 17:11:20,45
TXN-006934,84-272-0790,-4,SALE,2025-12-24 17:13:20,101
TXN-015353,97-093-4278,-2,SALE,2025-12-24 17:13:20,144
TXN-005441,85-440-3667,-3,SALE,2025-12-24 17:15:20,45
TXN-014337,12-828-1063,-2,SALE,2025-12-24 17:15:20,115
TXN-020641,21-809-7115,-2,SALE,2025-12-24 17:15:20,111
TXN-010473,21-993-5632,-2,SALE,2025-12-24 17:16:20,118
TXN-004266,14-681-7035,-3,SALE,2025-12-24 17:19:20,139
TXN-011188,08-961-3009,-3,SALE,2025-12-24 17:20:20,18
TXN-008237,43-670-8544,-1,SALE,2025-12-24 17:21:20,94
TXN-012710,45-194-4094,-4,SALE,2025-12-24 17:21:20,96
TXN-012920,92-455-2959,-4,SALE,2025-12-24 17:23:20,47
TXN-004744,08-703-1382,-5,SALE,2025-12-24 17:24:20,34
TXN-002478,26-690-3784,-4,SALE,2025-12-24 17:25:20,39
TXN-001351,33-335-9140,-2,SALE,2025-12-24 17:28:20,47
TXN-011130,73-751-4393,-1,SALE,2025-12-24 17:28:20,55
TXN-016539,41-475-5305,-1,SALE,2025-12-24 17:28:20,25
TXN-013762,36-899-5324,-4,SALE,2025-12-24 17:29:20,66
TXN-012527,15-144-9413,-3,SALE,2025-12-24 17:31:20,28
TXN-022486,62-393-9939,-6,SALE,2025-12-24 17:31:20,29
TXN-014599,35-031-1497,-1,SALE,2025-12-24 17:32:20,67
TXN-013792,76-584-4790,-3,SALE,2025-12-24 17:33:20,51
TXN-000640,16-499-5059,-6,SALE,2025-12-24 17:36:20,48
TXN-009645,41-594-5069,-1,SALE,2025-12-24 17:36:20,69
TXN-022156,63-936-0145,-3,SALE,2025-12-24 17:36:20,54
TXN-019534,83-568-3475,-7,SALE,2025-12-24 17:37:20,114
TXN-003859,10-002-6494,-3,SALE,2025-12-24 17:38:20,126
TXN-015613,27-474-0056,-4,SALE,2025-12-24 17:38:20,0
TXN-018990,40-126-0515,-9,SALE,2025-12-24 17:38:20,80
TXN-011500,71-954-4501,-2,SALE,2025-12-24 17:40:20,68
TXN-021732,14-836-2894,-1,SALE,2025-12-24 17:41:20,118
TXN-001402,78-237-0277,-2,SALE,2025-12-24 17:43:20,54
TXN-019073,85-212-2729,-3,SALE,2025-12-24 17:43:20,117
TXN-012778,78-956-4737,-2,SALE,2025-12-24 17:48:20,58
TXN-013354,10-137-9759,-1,SALE,2025-12-24 17:48:20,49
TXN-002295,60-343-7973,-3,SALE,2025-12-24 17:49:20,75
TXN-007813,29-823-6004,-3,SALE,2025-12-24 17:54:20,113
TXN-016992,47-441-7682,-1,SALE,2025-12-24 17:54:20,104
TXN-013784,22-266-9291,-4,SALE,2025-12-24 17:55:20,28
TXN-014455,92-652-3737,-2,SALE,2025-12-24 17:55:20,78
TXN-014549,58-229-1358,-2,SALE,2025-12-24 17:55:20,15
TXN-012215,02-085-7218,-4,SALE,2025-12-24 17:57:20,75
TXN-017573,11-338-4598,-4,SALE,2025-12-24 17:58:20,96
TXN-001910,54-374-9986,-6,SALE,2025-12-24 18:00:20,75
TXN-003626,49-861-7823,-4,SALE,2025-12-24 18:00:20,75
TXN-007441,74-943-9034,-1,ADJUSTMENT,2025-12-24 18:05:20,101
TXN-016407,42-907-6946,-5,SALE,2025-12-24 18:06:20,112
TXN-007221,56-635-6764,-5,SALE,2025-12-24 18:07:20,92
TXN-014957,08-226-5155,-1,SALE,2025-12-24 18:08:20,80
TXN-006425,29-756-7042,-3,SALE,2025-12-24 18:09:20,63
TXN-011619,21-013-3508,-1,SALE,2025-12-24 18:09:20,100
TXN-007038,04-453-5485,-1,SALE,2025-12-24 18:11:20,58
TXN-013589,42-674-3917,-5,SALE,2025-12-24 18:14:20,113
TXN-016744,53-710-7630,-1,SALE,2025-12-24 18:14:20,104
TXN-006894,55-631-7937,5,ADJUSTMENT,2025-12-24 18:15:20,105
TXN-018488,44-112-3331,-7,SALE,2025-12-24 18:17:20,76
TXN-013355,10-137-9759,1,ADJUSTMENT,2025-12-24 18:19:20,50
TXN-014745,15-082-9124,-4,SALE,2025-12-24 18:21:20,57
TXN-004550,90-492-0564,-2,SALE,2025-12-24 18:23:20,119
TXN-013820,82-948-2298,-1,SALE,2025-12-24 18:23:20,106
TXN-001090,11-325-7396,-2,SALE,2025-12-24 18:24:20,75
TXN-009057,29-875-6900,-1,SALE,2025-12-24 18:24:20,32
TXN-007166,05-193-8096,-3,SALE,2025-12-24 18:27:20,70
TXN-011704,33-807-7247,-4,SALE,2025-12-24 18:27:20,35
TXN-022319,43-851-9440,-1,SALE,2025-12-24 18:28:20,16
TXN-001064,52-481-5224,-4,SALE,2025-12-24 18:29:20,75
TXN-010181,11-155-7826,-2,SALE,2025-12-24 18:29:20,103
TXN-001969,22-141-9798,-2,ADJUSTMENT,2025-12-24 18:30:20,61
TXN-011591,35-621-2546,-3,SALE,2025-12-24 18:32:20,116
TXN-011402,37-606-0510,-4,SALE,2025-12-24 18:33:20,83
TXN-020159,15-846-7959,-3,SALE,2025-12-24 18:34:20,74
TXN-003019,28-956-1320,-5,SALE,2025-12-24 18:36:20,41
TXN-001565,87-762-1317,-2,ADJUSTMENT,2025-12-24 18:38:20,112
TXN-002601,87-698-0944,-2,SALE,2025-12-24 18:40:20,44
TXN-015170,86-273-9377,-4,SALE,2025-12-24 18:40:20,82
TXN-000042,71-594-6552,4,ADJUSTMENT,2025-12-24 18:42:20,81
TXN-014809,60-198-7050,-6,SALE,2025-12-24 18:42:20,101
TXN-018237,68-973-8812,-5,SALE,2025-12-24 18:42:20,50
TXN-010140,74-666-5671,-2,SALE,2025-12-24 18:44:20,33
TXN-022557,28-044-4102,-4,SALE,2025-12-24 18:44:20,66
TXN-005414,93-813-2419,-2,SALE,2025-12-24 18:48:20,8
TXN-002266,80-988-4653,-4,ADJUSTMENT,2025-12-24 18:50:20,102
TXN-005961,95-349-0828,-7,SALE,2025-12-24 18:50:20,64
TXN-013300,80-227-6886,-1,SALE,2025-12-24 18:51:20,31
TXN-001564,87-762-1317,-3,SALE,2025-12-24 18:52:20,114
TXN-003531,83-917-7384,-2,SALE,2025-12-24 18:52:20,103
TXN-012978,66-806-6051,-4,SALE,2025-12-24 18:52:20,32
TXN-015748,56-657-4387,-3,SALE,2025-12-24 18:53:20,87
TXN-020828,87-104-0187,-1,SALE,2025-12-24 18:53:20,106
TXN-010346,21-633-8696,-1,SALE,2025-12-24 18:54:20,89
TXN-003116,28-840-6096,-1,SALE,2025-12-24 18:57:20,101
TXN-004354,18-278-2383,-1,SALE,2025-12-24 18:57:20,85
TXN-007466,86-330-0214,2,ADJUSTMENT,2025-12-24 18:57:20,81
TXN-017920,92-362-3567,-2,SALE,2025-12-24 18:57:20,0
TXN-000555,02-508-3777,-3,SALE,2025-12-24 18:58:20,146
TXN-019605,19-377-5021,-8,SALE,2025-12-24 18:58:20,114
TXN-002574,61-827-4098,-1,SALE,2025-12-24 19:00:20,105
